,source,target,value
13060,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.1abs'],-0.01461848524468694
13061,['eigenvector centralitybinarize0.1keep'],['strengthweighted0.5keep'],0.5091257991779992
13062,['eigenvector centralitybinarize0.1keep'],['betweennness centralityweighted0.5keep'],-0.06482735745044688
13063,['eigenvector centralitybinarize0.1keep'],['clusteringweighted0.5keep'],0.44175731880801744
13064,['eigenvector centralitybinarize0.1keep'],['eigenvector centralityweighted0.5keep'],0.7351980955203343
13065,['eigenvector centralitybinarize0.1keep'],['local efficiencyweighted0.5keep'],0.05123789033128607
13066,['eigenvector centralitybinarize0.1keep'],['global efficiencyweighted0.5keep'],-0.0012942094509578866
13067,['eigenvector centralitybinarize0.1keep'],['modularityweighted0.5keep'],-0.06519178182599109
13068,['eigenvector centralitybinarize0.1keep'],['participation coefficientweighted0.5keep'],-0.028749514323001466
13069,['eigenvector centralitybinarize0.1keep'],['strengthbinarize0.5keep'],0.06851598336063165
13070,['eigenvector centralitybinarize0.1keep'],['betweennness centralitybinarize0.5keep'],-0.2726714175824278
13071,['eigenvector centralitybinarize0.1keep'],['clusteringbinarize0.5keep'],0.4022867139025228
13072,['eigenvector centralitybinarize0.1keep'],['eigenvector centralitybinarize0.5keep'],0.1438430875942002
13073,['eigenvector centralitybinarize0.1keep'],['local efficiencybinarize0.5keep'],0.40229321434375054
13074,['eigenvector centralitybinarize0.1keep'],['global efficiencybinarize0.5keep'],0.013984132903509269
13075,['eigenvector centralitybinarize0.1keep'],['modularitybinarize0.5keep'],-0.075657379887253
13076,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.5keep'],0.02769440356707051
13077,['eigenvector centralitybinarize0.1keep'],['strengthweighted0.3keep'],0.5531627643997192
13078,['eigenvector centralitybinarize0.1keep'],['betweennness centralityweighted0.3keep'],0.08617311675019192
13079,['eigenvector centralitybinarize0.1keep'],['clusteringweighted0.3keep'],0.3842336127640071
13080,['eigenvector centralitybinarize0.1keep'],['eigenvector centralityweighted0.3keep'],0.7919492622599498
13081,['eigenvector centralitybinarize0.1keep'],['local efficiencyweighted0.3keep'],0.36216372775841676
13082,['eigenvector centralitybinarize0.1keep'],['global efficiencyweighted0.3keep'],-0.04849995060356491
13083,['eigenvector centralitybinarize0.1keep'],['modularityweighted0.3keep'],-0.07353569577954501
13084,['eigenvector centralitybinarize0.1keep'],['participation coefficientweighted0.3keep'],0.10035917730282509
13085,['eigenvector centralitybinarize0.1keep'],['strengthbinarize0.3keep'],0.4144414715763402
13086,['eigenvector centralitybinarize0.1keep'],['betweennness centralitybinarize0.3keep'],-0.10108595011554548
13087,['eigenvector centralitybinarize0.1keep'],['clusteringbinarize0.3keep'],0.353491476507052
13088,['eigenvector centralitybinarize0.1keep'],['eigenvector centralitybinarize0.3keep'],0.4602347126080913
13089,['eigenvector centralitybinarize0.1keep'],['local efficiencybinarize0.3keep'],0.3551844384841864
13090,['eigenvector centralitybinarize0.1keep'],['global efficiencybinarize0.3keep'],0.06372669644551177
13091,['eigenvector centralitybinarize0.1keep'],['modularitybinarize0.3keep'],-0.08106142456735815
13092,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.3keep'],0.02125200471665239
13093,['eigenvector centralitybinarize0.1keep'],['strengthweighted0.1keep'],0.6370023904063722
13094,['eigenvector centralitybinarize0.1keep'],['betweennness centralityweighted0.1keep'],0.0793322841688698
13095,['eigenvector centralitybinarize0.1keep'],['clusteringweighted0.1keep'],0.17873223599410198
13096,['eigenvector centralitybinarize0.1keep'],['eigenvector centralityweighted0.1keep'],0.8523699739403867
13097,['eigenvector centralitybinarize0.1keep'],['local efficiencyweighted0.1keep'],0.17268172093613504
13098,['eigenvector centralitybinarize0.1keep'],['global efficiencyweighted0.1keep'],-0.03780717500657647
13099,['eigenvector centralitybinarize0.1keep'],['modularityweighted0.1keep'],-0.049762371103950216
13100,['eigenvector centralitybinarize0.1keep'],['participation coefficientweighted0.1keep'],0.3452895492748884
13101,['eigenvector centralitybinarize0.1keep'],['strengthbinarize0.1keep'],0.6653264062486993
13102,['eigenvector centralitybinarize0.1keep'],['betweennness centralitybinarize0.1keep'],0.10375920683419106
13103,['eigenvector centralitybinarize0.1keep'],['clusteringbinarize0.1keep'],0.19219391421713058
13104,['eigenvector centralitybinarize0.1keep'],['local efficiencybinarize0.1keep'],0.21818129476669745
13105,['eigenvector centralitybinarize0.1keep'],['global efficiencybinarize0.1keep'],0.08763378258404954
13106,['eigenvector centralitybinarize0.1keep'],['modularitybinarize0.1keep'],-0.06472363995592827
13107,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.1keep'],-0.013330823327221065
13108,['eigenvector centralitybinarize0.1keep'],['strengthweighted0.5zero'],0.5095678582912988
13109,['eigenvector centralitybinarize0.1keep'],['betweennness centralityweighted0.5zero'],0.08618201869412714
13110,['eigenvector centralitybinarize0.1keep'],['clusteringweighted0.5zero'],0.4671751155349351
13111,['eigenvector centralitybinarize0.1keep'],['eigenvector centralityweighted0.5zero'],0.7349649073591233
13112,['eigenvector centralitybinarize0.1keep'],['local efficiencyweighted0.5zero'],0.4572335008685491
13113,['eigenvector centralitybinarize0.1keep'],['global efficiencyweighted0.5zero'],-0.048491831550153706
13114,['eigenvector centralitybinarize0.1keep'],['modularityweighted0.5zero'],-0.06570056062940087
13115,['eigenvector centralitybinarize0.1keep'],['participation coefficientweighted0.5zero'],-0.028749514323001466
13116,['eigenvector centralitybinarize0.1keep'],['strengthbinarize0.5zero'],0.09360678030331619
13117,['eigenvector centralitybinarize0.1keep'],['betweennness centralitybinarize0.5zero'],-0.2622455048649428
13118,['eigenvector centralitybinarize0.1keep'],['clusteringbinarize0.5zero'],0.3960833821049254
13119,['eigenvector centralitybinarize0.1keep'],['eigenvector centralitybinarize0.5zero'],0.16940765836718935
13120,['eigenvector centralitybinarize0.1keep'],['local efficiencybinarize0.5zero'],0.3960939668669685
13121,['eigenvector centralitybinarize0.1keep'],['global efficiencybinarize0.5zero'],0.0031729245459390975
13122,['eigenvector centralitybinarize0.1keep'],['modularitybinarize0.5zero'],-0.0690775641481428
13123,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.5zero'],0.02707138679717119
13124,['eigenvector centralitybinarize0.1keep'],['strengthweighted0.3zero'],0.5531627643997192
13125,['eigenvector centralitybinarize0.1keep'],['betweennness centralityweighted0.3zero'],0.08617311675019192
13126,['eigenvector centralitybinarize0.1keep'],['clusteringweighted0.3zero'],0.3842336127640071
13127,['eigenvector centralitybinarize0.1keep'],['eigenvector centralityweighted0.3zero'],0.7919492622599498
13128,['eigenvector centralitybinarize0.1keep'],['local efficiencyweighted0.3zero'],0.36216372775841676
13129,['eigenvector centralitybinarize0.1keep'],['global efficiencyweighted0.3zero'],-0.04849995060356491
13130,['eigenvector centralitybinarize0.1keep'],['modularityweighted0.3zero'],-0.07353569577954501
13131,['eigenvector centralitybinarize0.1keep'],['participation coefficientweighted0.3zero'],0.10035917730282509
13132,['eigenvector centralitybinarize0.1keep'],['strengthbinarize0.3zero'],0.4144414715763402
13133,['eigenvector centralitybinarize0.1keep'],['betweennness centralitybinarize0.3zero'],-0.10108595011554548
13134,['eigenvector centralitybinarize0.1keep'],['clusteringbinarize0.3zero'],0.353491476507052
13135,['eigenvector centralitybinarize0.1keep'],['eigenvector centralitybinarize0.3zero'],0.4602347126080913
13136,['eigenvector centralitybinarize0.1keep'],['local efficiencybinarize0.3zero'],0.3551844384841864
13137,['eigenvector centralitybinarize0.1keep'],['global efficiencybinarize0.3zero'],0.06372669644551177
13138,['eigenvector centralitybinarize0.1keep'],['modularitybinarize0.3zero'],-0.08106142456735815
13139,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.3zero'],0.02125200471665239
13140,['eigenvector centralitybinarize0.1keep'],['strengthweighted0.1zero'],0.6370023904063722
13141,['eigenvector centralitybinarize0.1keep'],['betweennness centralityweighted0.1zero'],0.0793322841688698
13142,['eigenvector centralitybinarize0.1keep'],['clusteringweighted0.1zero'],0.17873223599410198
13143,['eigenvector centralitybinarize0.1keep'],['eigenvector centralityweighted0.1zero'],0.8523699739403867
13144,['eigenvector centralitybinarize0.1keep'],['local efficiencyweighted0.1zero'],0.17268172093613504
13145,['eigenvector centralitybinarize0.1keep'],['global efficiencyweighted0.1zero'],-0.03780717500657647
13146,['eigenvector centralitybinarize0.1keep'],['modularityweighted0.1zero'],-0.049762371103950216
13147,['eigenvector centralitybinarize0.1keep'],['participation coefficientweighted0.1zero'],0.3452895492748884
13148,['eigenvector centralitybinarize0.1keep'],['strengthbinarize0.1zero'],0.6653264062486993
13149,['eigenvector centralitybinarize0.1keep'],['betweennness centralitybinarize0.1zero'],0.10375920683419106
13150,['eigenvector centralitybinarize0.1keep'],['clusteringbinarize0.1zero'],0.19219391421713058
13151,['eigenvector centralitybinarize0.1keep'],['eigenvector centralitybinarize0.1zero'],1.0
13152,['eigenvector centralitybinarize0.1keep'],['local efficiencybinarize0.1zero'],0.21818129476669745
13153,['eigenvector centralitybinarize0.1keep'],['global efficiencybinarize0.1zero'],0.08763378258404954
13154,['eigenvector centralitybinarize0.1keep'],['modularitybinarize0.1zero'],-0.06472363995592827
13155,['eigenvector centralitybinarize0.1keep'],['participation coefficientbinarize0.1zero'],-0.013330823327221065
13156,['local efficiencybinarize0.1keep'],['strengthweighted0.5abs'],0.231070172057616
13157,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.5abs'],-0.19003621157609624
13158,['local efficiencybinarize0.1keep'],['clusteringweighted0.5abs'],0.35854994877913615
13159,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.5abs'],0.2282651915505449
13160,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.5abs'],0.3074025431359524
13161,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.5abs'],0.09936353278692509
13162,['local efficiencybinarize0.1keep'],['modularityweighted0.5abs'],0.1039067906477378
13163,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.5abs'],-0.12692240224959572
13164,['local efficiencybinarize0.1keep'],['strengthbinarize0.5abs'],0.14865354719437457
13165,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.5abs'],0.009101322364350775
13166,['local efficiencybinarize0.1keep'],['clusteringbinarize0.5abs'],0.3710398325527512
13167,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.5abs'],0.17359598467205858
13168,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.5abs'],0.371160310069084
13169,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.5abs'],-0.029820156311769458
13170,['local efficiencybinarize0.1keep'],['modularitybinarize0.5abs'],0.13034700700001448
13171,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.5abs'],-0.010445977137320065
13172,['local efficiencybinarize0.1keep'],['strengthweighted0.3abs'],0.22773686315145683
13173,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.3abs'],-0.19053924937317518
13174,['local efficiencybinarize0.1keep'],['clusteringweighted0.3abs'],0.47883053651689794
13175,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.3abs'],0.23560076540195118
13176,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.3abs'],0.42133053358547334
13177,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.3abs'],0.09822679896104897
13178,['local efficiencybinarize0.1keep'],['modularityweighted0.3abs'],0.0906263864035135
13179,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.3abs'],-0.06018038120740128
13180,['local efficiencybinarize0.1keep'],['strengthbinarize0.3abs'],0.15805954207476944
13181,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.3abs'],-0.06874783793061134
13182,['local efficiencybinarize0.1keep'],['clusteringbinarize0.3abs'],0.4732226144084961
13183,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.3abs'],0.19438742885906662
13184,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.3abs'],0.4834026554023476
13185,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.3abs'],-0.14265597055737528
13186,['local efficiencybinarize0.1keep'],['modularitybinarize0.3abs'],0.11025382450238758
13187,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.3abs'],-0.007062401673451516
13188,['local efficiencybinarize0.1keep'],['strengthweighted0.1abs'],0.26852603945350995
13189,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.1abs'],-0.15771047740688285
13190,['local efficiencybinarize0.1keep'],['clusteringweighted0.1abs'],0.6642879889812738
13191,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.1abs'],0.27173326025422645
13192,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.1abs'],0.6562885004756474
13193,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.1abs'],0.058267898099636735
13194,['local efficiencybinarize0.1keep'],['modularityweighted0.1abs'],0.06741561984307547
13195,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.1abs'],0.0528839796799422
13196,['local efficiencybinarize0.1keep'],['strengthbinarize0.1abs'],0.21862792343808896
13197,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.1abs'],-0.15251920581648998
13198,['local efficiencybinarize0.1keep'],['clusteringbinarize0.1abs'],0.671123874826654
13199,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.1abs'],0.24999139588714533
13200,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.1abs'],0.6970887353122632
13201,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.1abs'],-0.18133597035525906
13202,['local efficiencybinarize0.1keep'],['modularitybinarize0.1abs'],0.07936655803540023
13203,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.1abs'],-0.002085558141672396
13204,['local efficiencybinarize0.1keep'],['strengthweighted0.5keep'],0.13541492537998792
13205,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.5keep'],0.012019803684360283
13206,['local efficiencybinarize0.1keep'],['clusteringweighted0.5keep'],0.2757022621820667
13207,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.5keep'],0.10734791037822644
13208,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.5keep'],-0.015566143195395166
13209,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.5keep'],-0.04751007052811907
13210,['local efficiencybinarize0.1keep'],['modularityweighted0.5keep'],0.1751351992795714
13211,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.5keep'],-0.3823044319443546
13212,['local efficiencybinarize0.1keep'],['strengthbinarize0.5keep'],-0.21192468426662656
13213,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.5keep'],-0.2944272228799669
13214,['local efficiencybinarize0.1keep'],['clusteringbinarize0.5keep'],0.31495624126004534
13215,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.5keep'],-0.1649973776093944
13216,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.5keep'],0.31496936006447146
13217,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.5keep'],-0.005315359554913486
13218,['local efficiencybinarize0.1keep'],['modularitybinarize0.5keep'],0.1630491367721345
13219,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.5keep'],-0.08016714094777637
13220,['local efficiencybinarize0.1keep'],['strengthweighted0.3keep'],0.16663810750121386
13221,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.3keep'],-0.30063028765374067
13222,['local efficiencybinarize0.1keep'],['clusteringweighted0.3keep'],0.47510289167583636
13223,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.3keep'],0.13275615369615276
13224,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.3keep'],0.414459063967106
13225,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.3keep'],0.07752297727755961
13226,['local efficiencybinarize0.1keep'],['modularityweighted0.3keep'],0.1857815544322058
13227,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.3keep'],-0.34852260106981175
13228,['local efficiencybinarize0.1keep'],['strengthbinarize0.3keep'],-0.07799430647732744
13229,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.3keep'],-0.3143107295972609
13230,['local efficiencybinarize0.1keep'],['clusteringbinarize0.3keep'],0.49777121435222826
13231,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.3keep'],-0.049362430991342666
13232,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.3keep'],0.49825542988329474
13233,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.3keep'],-0.12534728739160966
13234,['local efficiencybinarize0.1keep'],['modularitybinarize0.3keep'],0.18033666758600286
13235,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.3keep'],-0.06723498295395036
13236,['local efficiencybinarize0.1keep'],['strengthweighted0.1keep'],0.285436546537164
13237,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.1keep'],-0.3253774569779853
13238,['local efficiencybinarize0.1keep'],['clusteringweighted0.1keep'],0.8955365546185132
13239,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.1keep'],0.24007223220627444
13240,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.1keep'],0.8459623746998793
13241,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.1keep'],0.05656854066069687
13242,['local efficiencybinarize0.1keep'],['modularityweighted0.1keep'],0.15975574925450445
13243,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.1keep'],-0.09567826292955295
13244,['local efficiencybinarize0.1keep'],['strengthbinarize0.1keep'],0.2015908125764381
13245,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.1keep'],-0.40667176401013116
13246,['local efficiencybinarize0.1keep'],['clusteringbinarize0.1keep'],0.954058093356104
13247,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.1keep'],0.21818129476669745
13248,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.1keep'],-0.20285955083680102
13249,['local efficiencybinarize0.1keep'],['modularitybinarize0.1keep'],0.17350577750246535
13250,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.1keep'],0.004514591909200563
13251,['local efficiencybinarize0.1keep'],['strengthweighted0.5zero'],0.1359525156304817
13252,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.5zero'],-0.30061326266509214
13253,['local efficiencybinarize0.1keep'],['clusteringweighted0.5zero'],0.32429491526550586
13254,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.5zero'],0.10736608400042333
13255,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.5zero'],0.2887112951858574
13256,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.5zero'],0.07750696286386188
13257,['local efficiencybinarize0.1keep'],['modularityweighted0.5zero'],0.17581307098114926
13258,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.5zero'],-0.3823044319443546
13259,['local efficiencybinarize0.1keep'],['strengthbinarize0.5zero'],-0.2154721262876857
13260,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.5zero'],-0.29325926213394055
13261,['local efficiencybinarize0.1keep'],['clusteringbinarize0.5zero'],0.3144617731912717
13262,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.5zero'],-0.15888215838936848
13263,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.5zero'],0.31446950261991385
13264,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.5zero'],-0.056734685093151785
13265,['local efficiencybinarize0.1keep'],['modularitybinarize0.5zero'],0.1648182585211449
13266,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.5zero'],-0.08570219663626155
13267,['local efficiencybinarize0.1keep'],['strengthweighted0.3zero'],0.16663810750121386
13268,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.3zero'],-0.30063028765374067
13269,['local efficiencybinarize0.1keep'],['clusteringweighted0.3zero'],0.47510289167583636
13270,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.3zero'],0.13275615369615276
13271,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.3zero'],0.414459063967106
13272,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.3zero'],0.07752297727755961
13273,['local efficiencybinarize0.1keep'],['modularityweighted0.3zero'],0.1857815544322058
13274,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.3zero'],-0.34852260106981175
13275,['local efficiencybinarize0.1keep'],['strengthbinarize0.3zero'],-0.07799430647732744
13276,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.3zero'],-0.3143107295972609
13277,['local efficiencybinarize0.1keep'],['clusteringbinarize0.3zero'],0.49777121435222826
13278,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.3zero'],-0.049362430991342666
13279,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.3zero'],0.49825542988329474
13280,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.3zero'],-0.12534728739160966
13281,['local efficiencybinarize0.1keep'],['modularitybinarize0.3zero'],0.18033666758600286
13282,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.3zero'],-0.06723498295395036
13283,['local efficiencybinarize0.1keep'],['strengthweighted0.1zero'],0.285436546537164
13284,['local efficiencybinarize0.1keep'],['betweennness centralityweighted0.1zero'],-0.3253774569779853
13285,['local efficiencybinarize0.1keep'],['clusteringweighted0.1zero'],0.8955365546185132
13286,['local efficiencybinarize0.1keep'],['eigenvector centralityweighted0.1zero'],0.24007223220627444
13287,['local efficiencybinarize0.1keep'],['local efficiencyweighted0.1zero'],0.8459623746998793
13288,['local efficiencybinarize0.1keep'],['global efficiencyweighted0.1zero'],0.05656854066069687
13289,['local efficiencybinarize0.1keep'],['modularityweighted0.1zero'],0.15975574925450445
13290,['local efficiencybinarize0.1keep'],['participation coefficientweighted0.1zero'],-0.09567826292955295
13291,['local efficiencybinarize0.1keep'],['strengthbinarize0.1zero'],0.2015908125764381
13292,['local efficiencybinarize0.1keep'],['betweennness centralitybinarize0.1zero'],-0.40667176401013116
13293,['local efficiencybinarize0.1keep'],['clusteringbinarize0.1zero'],0.954058093356104
13294,['local efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.1zero'],0.21818129476669745
13295,['local efficiencybinarize0.1keep'],['local efficiencybinarize0.1zero'],1.0
13296,['local efficiencybinarize0.1keep'],['global efficiencybinarize0.1zero'],-0.20285955083680102
13297,['local efficiencybinarize0.1keep'],['modularitybinarize0.1zero'],0.17350577750246535
13298,['local efficiencybinarize0.1keep'],['participation coefficientbinarize0.1zero'],0.004514591909200563
13299,['global efficiencybinarize0.1keep'],['strengthweighted0.5abs'],-0.20142640950861423
13300,['global efficiencybinarize0.1keep'],['betweennness centralityweighted0.5abs'],0.045439386873408864
13301,['global efficiencybinarize0.1keep'],['clusteringweighted0.5abs'],-0.5265375024172383
13302,['global efficiencybinarize0.1keep'],['eigenvector centralityweighted0.5abs'],0.04527976200449482
13303,['global efficiencybinarize0.1keep'],['local efficiencyweighted0.5abs'],-0.5130763924323168
13304,['global efficiencybinarize0.1keep'],['global efficiencyweighted0.5abs'],-0.5232762774495039
13305,['global efficiencybinarize0.1keep'],['modularityweighted0.5abs'],-0.3749189870736327
13306,['global efficiencybinarize0.1keep'],['participation coefficientweighted0.5abs'],0.1419671828387104
13307,['global efficiencybinarize0.1keep'],['strengthbinarize0.5abs'],-0.010501697642532727
13308,['global efficiencybinarize0.1keep'],['betweennness centralitybinarize0.5abs'],0.003818578438082696
13309,['global efficiencybinarize0.1keep'],['clusteringbinarize0.5abs'],-0.4147549559362747
13310,['global efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.5abs'],0.025811901585465116
13311,['global efficiencybinarize0.1keep'],['local efficiencybinarize0.5abs'],-0.41439788666344224
13312,['global efficiencybinarize0.1keep'],['global efficiencybinarize0.5abs'],0.1737495082612182
13313,['global efficiencybinarize0.1keep'],['modularitybinarize0.5abs'],-0.5808641771395798
13314,['global efficiencybinarize0.1keep'],['participation coefficientbinarize0.5abs'],0.10282202548302431
13315,['global efficiencybinarize0.1keep'],['strengthweighted0.3abs'],-0.14005729640742398
13316,['global efficiencybinarize0.1keep'],['betweennness centralityweighted0.3abs'],0.025797593972849146
13317,['global efficiencybinarize0.1keep'],['clusteringweighted0.3abs'],-0.5376057661572485
13318,['global efficiencybinarize0.1keep'],['eigenvector centralityweighted0.3abs'],0.05576196880934482
13319,['global efficiencybinarize0.1keep'],['local efficiencyweighted0.3abs'],-0.5553108120763712
13320,['global efficiencybinarize0.1keep'],['global efficiencyweighted0.3abs'],-0.5165093224651337
13321,['global efficiencybinarize0.1keep'],['modularityweighted0.3abs'],-0.3133630792119569
13322,['global efficiencybinarize0.1keep'],['participation coefficientweighted0.3abs'],0.14591947746540135
13323,['global efficiencybinarize0.1keep'],['strengthbinarize0.3abs'],0.001664952489281279
13324,['global efficiencybinarize0.1keep'],['betweennness centralitybinarize0.3abs'],-0.003653481037424026
13325,['global efficiencybinarize0.1keep'],['clusteringbinarize0.3abs'],-0.4208188786207772
13326,['global efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.3abs'],0.052958943153309325
13327,['global efficiencybinarize0.1keep'],['local efficiencybinarize0.3abs'],-0.3987284927558714
13328,['global efficiencybinarize0.1keep'],['global efficiencybinarize0.3abs'],0.7311927648303632
13329,['global efficiencybinarize0.1keep'],['modularitybinarize0.3abs'],-0.45918265330562
13330,['global efficiencybinarize0.1keep'],['participation coefficientbinarize0.3abs'],0.07684059947555988
13331,['global efficiencybinarize0.1keep'],['strengthweighted0.1abs'],-0.06483151197527237
13332,['global efficiencybinarize0.1keep'],['betweennness centralityweighted0.1abs'],-0.02122197391789073
13333,['global efficiencybinarize0.1keep'],['clusteringweighted0.1abs'],-0.37198714751109474
13334,['global efficiencybinarize0.1keep'],['eigenvector centralityweighted0.1abs'],0.0493254421413388
13335,['global efficiencybinarize0.1keep'],['local efficiencyweighted0.1abs'],-0.4066741443790784
13336,['global efficiencybinarize0.1keep'],['global efficiencyweighted0.1abs'],-0.30502107398376577
13337,['global efficiencybinarize0.1keep'],['modularityweighted0.1abs'],-0.1720976231363237
13338,['global efficiencybinarize0.1keep'],['participation coefficientweighted0.1abs'],0.12970466068745973
13339,['global efficiencybinarize0.1keep'],['strengthbinarize0.1abs'],0.02014657812324878
13340,['global efficiencybinarize0.1keep'],['betweennness centralitybinarize0.1abs'],-0.030930083696169643
13341,['global efficiencybinarize0.1keep'],['clusteringbinarize0.1abs'],-0.25802274207534015
13342,['global efficiencybinarize0.1keep'],['eigenvector centralitybinarize0.1abs'],0.05947859998881311
13343,['global efficiencybinarize0.1keep'],['local efficiencybinarize0.1abs'],-0.1990982832573459
13344,['global efficiencybinarize0.1keep'],['global efficiencybinarize0.1abs'],0.855414358587743
13345,['global efficiencybinarize0.1keep'],['modularitybinarize0.1abs'],-0.24586784801833514
13346,['global efficiencybinarize0.1keep'],['participation coefficientbinarize0.1abs'],0.02832593056549904
13347,['global efficiencybinarize0.1keep'],['strengthweighted0.5keep'],-0.2108342145985382
13348,['global efficiencybinarize0.1keep'],['betweennness centralityweighted0.5keep'],-0.13439205670711107
13349,['global efficiencybinarize0.1keep'],['clusteringweighted0.5keep'],-0.22825296708915646
13350,['global efficiencybinarize0.1keep'],['eigenvector centralityweighted0.5keep'],0.0741262490141763
13351,['global efficiencybinarize0.1keep'],['local efficiencyweighted0.5keep'],0.15574930365960166
13352,['global efficiencybinarize0.1keep'],['global efficiencyweighted0.5keep'],0.17998828347680396
13353,['global efficiencybinarize0.1keep'],['modularityweighted0.5keep'],-0.7344458223406796
13354,['global efficiencybinarize0.1keep'],['participation coefficientweighted0.5keep'],0.18530191238701618
13355,['global efficiencybinarize0.1keep'],['strengthbinarize0.5keep'],-0.0035432884947268653
13356,['global efficiencybinarize0.1keep'],['betweennness centralitybinarize0.5keep'],0.024938123022175383
