source,target,value
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencyweighted0.1keep', '1.971546967582949e-05']",0.29546464682491097
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularityweighted0.1keep', '7.237564388917761e-07']",0.22568827814175313
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientweighted0.1keep', '0.00847975400090728']",-0.17351475497308091
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthbinarize0.1keep', '0.3328597032909555']",0.17171859250387808
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralitybinarize0.1keep', '0.30417808136901914']",-0.3590997847439926
"['clusteringweighted0.1zero', '0.2928413117245364']","['clusteringbinarize0.1keep', '0.2790248571152928']",0.945118501516273
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralitybinarize0.1keep', '0.3276205190265131']",0.18034731191250067
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencybinarize0.1keep', '0.2935827587798351']",0.9016952322088159
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencybinarize0.1keep', '0.0014833685185059453']",-0.3832601530863097
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularitybinarize0.1keep', '8.380546624064955e-05']",0.2679911959814601
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientbinarize0.1keep', '0.0002990378724598841']",0.015623220580009601
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthweighted0.5zero', '0.32199819950138364']",0.2267533508683399
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralityweighted0.5zero', '0.2827976617370258']",-0.270030404063235
"['clusteringweighted0.1zero', '0.2928413117245364']","['clusteringweighted0.5zero', '0.3650596853127439']",0.4497357348150127
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralityweighted0.5zero', '0.3423767302731002']",0.06110144234582158
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencyweighted0.5zero', '0.37144004272361353']",0.42019901794689357
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencyweighted0.5zero', '9.291368218000695e-05']",0.3313398829522714
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularityweighted0.5zero', '6.868521087288748e-05']",0.25343036795143914
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientweighted0.5zero', '0.006354496676262422']",-0.3904457415756834
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthbinarize0.5zero', '0.28960376051997694']",-0.24260927527383727
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralitybinarize0.5zero', '0.3254820389145122']",-0.2915962555083603
"['clusteringweighted0.1zero', '0.2928413117245364']","['clusteringbinarize0.5zero', '0.32422673998199014']",0.373936519186359
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralitybinarize0.5zero', '0.293797898854408']",-0.20980022461230327
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencybinarize0.5zero', '0.32425246915325234']",0.3739117079727065
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencybinarize0.5zero', '0.0011536394716661347']",-0.010749709137688556
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularitybinarize0.5zero', '0.0005446663464253598']",0.2963848137590116
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientbinarize0.5zero', '0.0020757704225365936']",-0.1324741970301897
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthweighted0.3zero', '0.34008547162435154']",0.23609891889403306
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralityweighted0.3zero', '0.2826499830585747']",-0.27001549194058655
"['clusteringweighted0.1zero', '0.2928413117245364']","['clusteringweighted0.3zero', '0.3383410890867957']",0.6210780414523395
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralityweighted0.3zero', '0.34204583609011874']",0.08490139019999574
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencyweighted0.3zero', '0.3613123377084164']",0.5850104954603028
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencyweighted0.3zero', '9.295783729679208e-05']",0.3313596302645501
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularityweighted0.3zero', '0.00024038296319295327']",0.28893808624825595
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientweighted0.3zero', '0.005976665428369277']",-0.37785858935278843
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthbinarize0.3zero', '0.31650412748811985']",-0.1357567451150337
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralitybinarize0.3zero', '0.26924206925584815']",-0.30750978234718357
"['clusteringweighted0.1zero', '0.2928413117245364']","['clusteringbinarize0.3zero', '0.2939158568042721']",0.5549910430058713
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralitybinarize0.3zero', '0.34355570469275865']",-0.120763928155825
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencybinarize0.3zero', '0.2961269682790668']",0.553050182484271
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencybinarize0.3zero', '5.1002910900543874e-05']",-0.30952628974004487
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularitybinarize0.3zero', '0.001996347383970476']",0.33381751847351904
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientbinarize0.3zero', '0.0032444086048247778']",-0.103873277403769
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthweighted0.1zero', '0.3407274085494759']",0.32436128626530647
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralityweighted0.1zero', '0.2845701314847875']",-0.2718149108786645
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralityweighted0.1zero', '0.37649290481474385']",0.23131766712642693
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencyweighted0.1zero', '0.31138790168752783']",0.9579249175735376
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencyweighted0.1zero', '1.971546967582949e-05']",0.29546464682491097
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularityweighted0.1zero', '7.237564388917761e-07']",0.22568827814175313
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientweighted0.1zero', '0.00847975400090728']",-0.17351475497308091
"['clusteringweighted0.1zero', '0.2928413117245364']","['strengthbinarize0.1zero', '0.3328597032909555']",0.17171859250387808
"['clusteringweighted0.1zero', '0.2928413117245364']","['betweennness centralitybinarize0.1zero', '0.30417808136901914']",-0.3590997847439926
"['clusteringweighted0.1zero', '0.2928413117245364']","['clusteringbinarize0.1zero', '0.2790248571152928']",0.945118501516273
"['clusteringweighted0.1zero', '0.2928413117245364']","['eigenvector centralitybinarize0.1zero', '0.3276205190265131']",0.18034731191250067
"['clusteringweighted0.1zero', '0.2928413117245364']","['local efficiencybinarize0.1zero', '0.2935827587798351']",0.9016952322088159
"['clusteringweighted0.1zero', '0.2928413117245364']","['global efficiencybinarize0.1zero', '0.0014833685185059453']",-0.3832601530863097
"['clusteringweighted0.1zero', '0.2928413117245364']","['modularitybinarize0.1zero', '8.380546624064955e-05']",0.2679911959814601
"['clusteringweighted0.1zero', '0.2928413117245364']","['participation coefficientbinarize0.1zero', '0.0002990378724598841']",0.015623220580009601
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.5abs', '0.3227356606213898']",0.46894653030226985
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.5abs', '0.32816281212175114']",0.17634171705612414
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.5abs', '0.3463626014120448']",0.2997762224610439
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.5abs', '0.3272864517146735']",0.5657919995680868
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.5abs', '0.34660346702722045']",0.28572035048390376
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.5abs', '0.0002780441912417775']",-0.032554985622483296
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.5abs', '0.0039175088281971915']",-0.056174306508128824
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.5abs', '0.002174983013353615']",0.17123104725655422
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.5abs', '0.3283727160032395']",0.4313357002995727
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.5abs', '0.31193593602682934']",0.30047779101082733
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.5abs', '0.34643650188151387']",0.23004105214854662
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.5abs', '0.32789220362531923']",0.461794921742206
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.5abs', '0.3481814815244336']",0.23006859415375866
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.5abs', '0.027769675330101218']",0.011538415077426945
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.5abs', '0.009684259543524365']",-0.051817025419111956
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.5abs', '1.8443948325730375e-05']",-0.02952589029243941
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.3abs', '0.33096198938800925']",0.5040369070203544
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.3abs', '0.3356092081791623']",0.16997256152352505
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.3abs', '0.36978688332066956']",0.22340614501621914
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.3abs', '0.34127698468969925']",0.592864088345179
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.3abs', '0.37038582420298305']",0.21667379146095778
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.3abs', '0.00027141903098870657']",-0.03205499877022818
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.3abs', '0.003334328282724841']",-0.0533959820984309
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.3abs', '0.003181381551461304']",0.25180922315268345
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.3abs', '0.32573549286805314']",0.4828476702077336
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.3abs', '0.31515508685748217']",0.26424238766512437
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.3abs', '0.3700413145144562']",0.18828319263194493
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.3abs', '0.33243021288223584']",0.5249717815409171
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.3abs', '0.3676903487702534']",0.19495936228076394
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.3abs', '0.00021250483781709573']",0.04741845181841676
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.3abs', '0.008919574479413384']",-0.05348545190725819
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.3abs', '0.0']",-0.028881462860260936
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.1abs', '0.32899066086489637']",0.5634814642264802
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.1abs', '0.2936327078677571']",0.1412905838931027
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.1abs', '0.3020141480683215']",0.12479649104397088
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.1abs', '0.35649105247581825']",0.6949990758852975
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.1abs', '0.3361079700108116']",0.1483251920951189
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.1abs', '2.263848017269865e-06']",-0.019068288096596626
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.1abs', '0.00013117972772258568']",-0.053556304833778996
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.1abs', '0.004515930131528956']",0.31300862314732975
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.1abs', '0.32966580144891744']",0.5612211656512333
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.1abs', '0.31730788795108567']",0.18125843527559993
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.1abs', '0.2893076881558361']",0.124568975103345
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.1abs', '0.3461315855046765']",0.6426935148439931
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.1abs', '0.31268362543843087']",0.16755612306026588
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.1abs', '0.003017939867456687']",0.04952700168961178
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.1abs', '9.488173263738631e-07']",-0.05916148183805953
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.1abs', '0.0023087726282219334']",-0.04199900051738645
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.5keep', '0.32131581564818334']",0.4564188186466164
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.5keep', '0.24215084257740016']",-0.06409590922183263
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.5keep', '0.3483665372436595']",0.4361842016629452
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.5keep', '0.34169919904754953']",0.6067925295103721
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.5keep', '0.2663075908661273']",0.0540616597891853
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.5keep', '0.00595209082540149']",0.002689685368220893
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.5keep', '3.754337651473705e-05']",-0.08028829551309521
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.5keep', '0.006354496676262422']",-0.08948965124564304
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.5keep', '0.29517426687424786']",-0.008060046238408726
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.5keep', '0.32009078294553517']",-0.27044920529184674
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.5keep', '0.3085761194335849']",0.3632838880435165
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.5keep', '0.29469149417569507']",0.048350480538319494
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.5keep', '0.3085930015505808']",0.3632890960558934
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.5keep', '0.0030632451400728344']",0.009283575383077608
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.5keep', '0.0030447983250382338']",-0.06790448499912784
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.5keep', '0.0011987880596316947']",0.05666104741476013
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.3keep', '0.34008547162435154']",0.4992365986201476
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.3keep', '0.2826499830585747']",0.06671562407598883
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.3keep', '0.3383410890867957']",0.4025175748280155
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.3keep', '0.34204583609011874']",0.6536020979987041
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.3keep', '0.3613123377084164']",0.3860710553916927
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.3keep', '9.295783729679208e-05']",-0.0273962460527956
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.3keep', '0.00024038296319295327']",-0.08896443908092593
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.3keep', '0.005976665428369277']",0.029932710012097123
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.3keep', '0.31650412748811985']",0.31764878861131557
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.3keep', '0.26924206925584815']",-0.11685823830054076
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.3keep', '0.2939158568042721']",0.3454429430392616
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.3keep', '0.34355570469275865']",0.32902178545663924
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.3keep', '0.2961269682790668']",0.3466334337218069
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.3keep', '5.1002910900543874e-05']",0.05246360173477076
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.3keep', '0.001996347383970476']",-0.0814066374996496
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.3keep', '0.0032444086048247778']",0.03928677843590894
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.1keep', '0.3407274085494759']",0.6112512988297946
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.1keep', '0.2845701314847875']",0.0608262076934102
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.1keep', '0.2928413117245364']",0.23131766712642693
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.1keep', '0.37649290481474385']",0.0
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.1keep', '0.31138790168752783']",0.22238602386261616
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.1keep', '1.971546967582949e-05']",-0.019592431127390186
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.1keep', '7.237564388917761e-07']",-0.08182738330943204
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.1keep', '0.00847975400090728']",0.2860064648997521
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.1keep', '0.3328597032909555']",0.6158322798406328
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.1keep', '0.30417808136901914']",0.07150271092768688
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.1keep', '0.2790248571152928']",0.22878023557453991
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.1keep', '0.3276205190265131']",0.8566138403207421
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.1keep', '0.2935827587798351']",0.24238674602260402
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.1keep', '0.0014833685185059453']",0.06643111159731291
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.1keep', '8.380546624064955e-05']",-0.09108602072492646
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.1keep', '0.0002990378724598841']",-0.03205325621501541
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.5zero', '0.32199819950138364']",0.45675614464949454
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.5zero', '0.2827976617370258']",0.06671797284786678
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.5zero', '0.3650596853127439']",0.46343918327569333
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.5zero', '0.3423767302731002']",0.6067383813593005
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.5zero', '0.37144004272361353']",0.4560895606726162
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.5zero', '9.291368218000695e-05']",-0.02738618755879331
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.5zero', '6.868521087288748e-05']",-0.08058734557574504
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.5zero', '0.006354496676262422']",-0.08948965124564304
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.5zero', '0.28960376051997694']",0.01823498651528804
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.5zero', '0.3254820389145122']",-0.26169978579238135
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.5zero', '0.32422673998199014']",0.36088946654260784
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.5zero', '0.293797898854408']",0.06945577664003949
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.5zero', '0.32425246915325234']",0.360897882805498
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.5zero', '0.0011536394716661347']",0.007704327381555823
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.5zero', '0.0005446663464253598']",-0.06351579938814161
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.5zero', '0.0020757704225365936']",0.05605833518820188
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.3zero', '0.34008547162435154']",0.4992365986201476
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.3zero', '0.2826499830585747']",0.06671562407598883
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.3zero', '0.3383410890867957']",0.4025175748280155
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralityweighted0.3zero', '0.34204583609011874']",0.6536020979987041
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.3zero', '0.3613123377084164']",0.3860710553916927
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.3zero', '9.295783729679208e-05']",-0.0273962460527956
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.3zero', '0.00024038296319295327']",-0.08896443908092593
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.3zero', '0.005976665428369277']",0.029932710012097123
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.3zero', '0.31650412748811985']",0.31764878861131557
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.3zero', '0.26924206925584815']",-0.11685823830054076
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.3zero', '0.2939158568042721']",0.3454429430392616
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.3zero', '0.34355570469275865']",0.32902178545663924
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.3zero', '0.2961269682790668']",0.3466334337218069
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.3zero', '5.1002910900543874e-05']",0.05246360173477076
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.3zero', '0.001996347383970476']",-0.0814066374996496
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.3zero', '0.0032444086048247778']",0.03928677843590894
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthweighted0.1zero', '0.3407274085494759']",0.6112512988297946
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralityweighted0.1zero', '0.2845701314847875']",0.0608262076934102
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringweighted0.1zero', '0.2928413117245364']",0.23131766712642693
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencyweighted0.1zero', '0.31138790168752783']",0.22238602386261616
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencyweighted0.1zero', '1.971546967582949e-05']",-0.019592431127390186
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularityweighted0.1zero', '7.237564388917761e-07']",-0.08182738330943204
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientweighted0.1zero', '0.00847975400090728']",0.2860064648997521
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['strengthbinarize0.1zero', '0.3328597032909555']",0.6158322798406328
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['betweennness centralitybinarize0.1zero', '0.30417808136901914']",0.07150271092768688
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['clusteringbinarize0.1zero', '0.2790248571152928']",0.22878023557453991
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['eigenvector centralitybinarize0.1zero', '0.3276205190265131']",0.8566138403207421
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['local efficiencybinarize0.1zero', '0.2935827587798351']",0.24238674602260402
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['global efficiencybinarize0.1zero', '0.0014833685185059453']",0.06643111159731291
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['modularitybinarize0.1zero', '8.380546624064955e-05']",-0.09108602072492646
"['eigenvector centralityweighted0.1zero', '0.37649290481474385']","['participation coefficientbinarize0.1zero', '0.0002990378724598841']",-0.03205325621501541
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['strengthweighted0.5abs', '0.3227356606213898']",0.4297189419138949
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['betweennness centralityweighted0.5abs', '0.32816281212175114']",-0.08917785958044215
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['clusteringweighted0.5abs', '0.3463626014120448']",0.6241601804113888
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['eigenvector centralityweighted0.5abs', '0.3272864517146735']",0.26632590505662823
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['local efficiencyweighted0.5abs', '0.34660346702722045']",0.6303595014074406
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['global efficiencyweighted0.5abs', '0.0002780441912417775']",0.4880467582599049
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['modularityweighted0.5abs', '0.0039175088281971915']",0.18956898942516717
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['participation coefficientweighted0.5abs', '0.002174983013353615']",-0.10785526261891258
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['strengthbinarize0.5abs', '0.3283727160032395']",0.1978603729130526
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['betweennness centralitybinarize0.5abs', '0.31193593602682934']",0.07759064179672917
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['clusteringbinarize0.5abs', '0.34643650188151387']",0.41981361162882946
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['eigenvector centralitybinarize0.5abs', '0.32789220362531923']",0.20180336345491903
"['local efficiencyweighted0.1zero', '0.31138790168752783']","['local efficiencybinarize0.5abs', '0.3481814815244336']",0.41988008101903745
